Park Code,Category,Order,Family,Taxa Code,Scientific Name,Synonyms,Common Name,Occurrence,Occurrence Tags,Abundance,Nativeness,Nativeness Tags,Record Status
ACAD,Bird,Galliformes,Phasianidae,263111,Falcipennis canadensis,,"Canada Grouse, Canada Spruce Grouse, Haith Hen, Heath Hen, Spruce Grouse, Spruce Partridge",Present,,Rare,Native,,Approved
ACAD,Bird,Galliformes,Phasianidae,86451,Meleagris gallopavo,,"Eastern Turkey, Wild Turkey",Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Galliformes,Phasianidae,84339,Perdix perdix,,"Common Partridge, European Gray Partridge, European Partridge, Gray Partridge",Not In Park,Historical,,Non-native,,Approved
ACAD,Bird,Galliformes,Phasianidae,84328,Phasianus colchicus,,"Pheasant, Ring-necked Pheasant",Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Galliformes,Phasianidae,83181,Tympanuchus cupido cupido,,Heath Hen,Not In Park,False Report,,,,In Review
ACAD,Bird,Gaviiformes,Gaviidae,81671,Gavia immer,,"Common Loon, Greater Common Loon",Present,,Common,Native,,Approved
ACAD,Bird,Gaviiformes,Gaviidae,81678,Gavia pacifica,,Pacific Loon,Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Gaviiformes,Gaviidae,81677,Gavia stellata,,Red-throated Loon,Unconfirmed,,,Native,,Approved
ACAD,Bird,Gruiformes,Gruidae,86496,Grus canadensis,,Sandhill Crane,Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Gruiformes,Rallidae,87290,Fulica americana,,"American Coot, Northern American Coot",Present,,Unknown,Non-native,,Approved
ACAD,Bird,Gruiformes,Rallidae,87281,Gallinula chloropus,,"Common Gallinule, Common Moorhen, Florida Gallinule",Present,,Occasional,Native,,Approved
ACAD,Bird,Gruiformes,Rallidae,87277,Porphyrula martinica,,Purple Gallinule,Present,,Unknown,Non-native,,Approved
ACAD,Bird,Gruiformes,Rallidae,87235,Porzana carolina,,"Sora Rail, Sora",Present,,Common,Native,,Approved
ACAD,Bird,Gruiformes,Rallidae,86530,Rallus elegans,,"King Rail, Northern King Rail",Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Gruiformes,Rallidae,87212,Rallus limicola,,"Northern Virginia Rail, Virginia Rail",Present,,Rare,Native,,Approved
ACAD,Bird,Gruiformes,Rallidae,86532,Rallus longirostris,,"Clapper Rail, Northern Clapper Rail",Not In Park,Historical,,Non-native,,Approved
ACAD,Bird,Passeriformes,Alaudidae,264079,Eremophila alpestris,,"Horned Lark, Northern Horned Lark",Present,,Uncommon,Native,,Approved
ACAD,Bird,Passeriformes,Bombycillidae,88296,Bombycilla cedrorum,,Cedar Waxwing,Present,,Abundant,Native,,Approved
ACAD,Bird,Passeriformes,Bombycillidae,88292,Bombycilla garrulus,,"Bohemian Waxwing, Greater Waxwing",Present,,Unknown,Native,,Approved
ACAD,Bird,Passeriformes,Calcariidae,85681,Calcarius lapponicus,,"Common Lapland Longspur, Lapland Longspur",Unconfirmed,,,Native,,Approved
ACAD,Bird,Passeriformes,Calcariidae,85688,Plectrophenax nivalis,,"Eastern Snow Bunting, Snow Bunting, Snowflake",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Cardinalidae,94228,Cardinalis cardinalis,,"Eastern Cardinal, Northern Cardinal",Unconfirmed,,,Native,,Approved
ACAD,Bird,Passeriformes,Cardinalidae,94251,Guiraca caerulea,,"Blue Grosbeak, Eastern Blue Grosbeak",Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Cardinalidae,94258,Passerina amoena,,Lazuli Bunting,Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Cardinalidae,94263,Passerina ciris,,Painted Bunting,Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Cardinalidae,94257,Passerina cyanea,,Indigo Bunting,Present,,Rare,Native,,Approved
ACAD,Bird,Passeriformes,Cardinalidae,94244,Pheucticus ludovicianus,,Rose-breasted Grosbeak,Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Cardinalidae,88070,Piranga ludoviciana,,Western Tanager,Not In Park,False Report,,Non-native,,Approved
ACAD,Bird,Passeriformes,Cardinalidae,88071,Piranga olivacea,,Scarlet Tanager,Present,,Rare,Native,,Approved
ACAD,Bird,Passeriformes,Cardinalidae,88076,Piranga rubra,,"Eastern Summer Tanager, Summer Tanager",Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Cardinalidae,94273,Spiza americana,,Dickcissel,Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Certhiidae,90967,Certhia americana,,"Brown Creeper, Eastern Brown Creeper",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Corvidae,87106,Corvus brachyrhynchos,,"American Crow, Common Crow, Crow, Eastern Crow",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Corvidae,87099,Corvus corax,,"Common Raven, Northern Raven, Raven",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Corvidae,86252,Cyanocitta cristata,,"Blue Jay, Northern Blue Jay",Present,,Abundant,Native,,Approved
ACAD,Bird,Passeriformes,Corvidae,86237,Perisoreus canadensis,,"Canada Gray Jay, Canada Jay, Gray Jay",Present,,Rare,Native,,Approved
ACAD,Bird,Passeriformes,Fringillidae,95280,Carduelis flammea,,"Common Redpoll, Greater Redpoll, Mealy Redpoll",Not In Park,Historical,,Native,,Approved
ACAD,Bird,Passeriformes,Fringillidae,95281,Carduelis hornemanni,,"Coues' Hoary Redpoll, Hoary Redpoll",Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Fringillidae,95283,Carduelis pinus,,"Northern Pine Siskin, Pine Siskin",Present,,Abundant,Native,,Approved
ACAD,Bird,Passeriformes,Fringillidae,95286,Carduelis tristis,,"American Goldfinch, Eastern American Goldfinch, Eastern Goldfinch, Goldfinch",Present,,Abundant,Native,,Approved
ACAD,Bird,Passeriformes,Fringillidae,94302,Carpodacus mexicanus,,House Finch,Present,,Common,Non-native,,Approved
ACAD,Bird,Passeriformes,Fringillidae,94296,Carpodacus purpureus,,"Eastern Purple Finch, Purple Finch",Present,,Abundant,Native,,Approved
ACAD,Bird,Passeriformes,Fringillidae,94282,Coccothraustes vespertinus,,"Eastern Evening Grosbeak, Evening Grosbeak",Not In Park,Historical,,Native,,Approved
ACAD,Bird,Passeriformes,Fringillidae,95311,Loxia curvirostra,,Red Crossbill,Present,,Abundant,Native,,Approved
ACAD,Bird,Passeriformes,Fringillidae,83794,Loxia leucoptera,,White-winged Crossbill,Present,,Unknown,Unknown,,Approved
ACAD,Bird,Passeriformes,Fringillidae,94318,Pinicola enucleator,,"Canadian Pine Grosbeak, Newfoundland Pine Grosbeak, Pine Grosbeak",Not In Park,Historical,,Native,,Approved
ACAD,Bird,Passeriformes,Hirundinidae,87409,Hirundo rustica,,Barn Swallow,Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Hirundinidae,87417,Petrochelidon pyrrhonota,,"Cliff Swallow, Eastern Cliff Swallow, Eave Swallow, Northern Cliff Swallow",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Hirundinidae,87427,Progne subis,,"Northern Purple Martin, Purple Martin",Present,,Unknown,Native,,Approved
ACAD,Bird,Passeriformes,Hirundinidae,87396,Riparia riparia,,"Bank Swallow, Common Bank Swallow",Unconfirmed,,,Native,,Approved
ACAD,Bird,Passeriformes,Hirundinidae,87404,Stelgidopteryx serripennis,,"Northern Rough-winged Swallow, Rough-winged Swallow",Present,,Unknown,Native,,Approved
ACAD,Bird,Passeriformes,Hirundinidae,87391,Tachycineta bicolor,,Tree Swallow,Present,,Abundant,Native,,Approved
ACAD,Bird,Passeriformes,Icteridae,93613,Agelaius phoeniceus,,"Eastern Red-wing, Eastern Red-winged Blackbird, Red-winged Blackbird",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Icteridae,93599,Dolichonyx oryzivorus,,Bobolink,Unconfirmed,,,Native,,Approved
ACAD,Bird,Passeriformes,Icteridae,93664,Euphagus carolinus,,Rusty Blackbird,Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Icteridae,93667,Euphagus cyanocephalus,,Brewer's Blackbird,Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Icteridae,264102,Icterus bullockii,,Bullock's Oriole,Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Icteridae,93655,Icterus galbula,,"Baltimore Oriole, Northern Oriole",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Icteridae,93634,Icterus spurius,,Orchard Oriole,Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Icteridae,94215,Molothrus ater,,"Brown-headed Cowbird, Cowbird, Eastern Cowbird",Present,,Abundant,Native,,Approved
ACAD,Bird,Passeriformes,Icteridae,94206,Quiscalus quiscula,,"Bronzed Grackle, Common Grackle",Present,,Abundant,Native,,Approved
ACAD,Bird,Passeriformes,Icteridae,93601,Sturnella magna,,Eastern Meadowlark,Present,,Rare,Native,,Approved
ACAD,Bird,Passeriformes,Icteridae,93611,Xanthocephalus xanthocephalus,,Yellow-headed Blackbird,Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Icteriidae,92730,Icteria virens,,Yellow-breasted Chat,Not In Park,Historical,,Non-native,,Approved
ACAD,Bird,Passeriformes,Laniidae,88273,Lanius excubitor,,"Great Gray Shrike, Northern Shrike",Unconfirmed,,,Native,,Approved
ACAD,Bird,Passeriformes,Laniidae,88277,Lanius ludovicianus,,"Loggerhead Shrike, Migrant Loggerhead Shrike, Migrant Shrike",Not In Park,Historical,,Non-native,,Approved
ACAD,Bird,Passeriformes,Mimidae,89977,Dumetella carolinensis,,"Catbird, Gray Catbird",Present,,Abundant,Native,,Approved
ACAD,Bird,Passeriformes,Mimidae,88394,Mimus polyglottos,,"Eastern Mockingbird, Mockingbird, Northern Mockingbird",Not In Park,Historical,,Non-native,,Approved
ACAD,Bird,Passeriformes,Mimidae,89979,Toxostoma rufum,,"Brown Thrasher, Eastern Brown Thrasher",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Motacillidae,266934,Anthus rubescens,,"American Pipit, American Water Pipit, Water Pipit",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Muscicapidae,87198,Oenanthe oenanthe,,"Greenland Wheatear, Northern Wheatear",Not In Park,Historical,,Non-native,,Approved
ACAD,Bird,Passeriformes,Paridae,266957,Baeolophus bicolor,,Tufted Titmouse,Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Paridae,265874,Poecile atricapillus,,Black-capped Chickadee,Present,,Abundant,Native,,Approved
ACAD,Bird,Passeriformes,Paridae,265882,Poecile hudsonicus,,Acadian Boreal Chickadee,Present,,Uncommon,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92645,Dendroica caerulescens,,"Black-throated Blue Warbler, Northern Black-throated Blue Warbler",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92673,Dendroica castanea,,Bay-breasted Warbler,Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92663,Dendroica cerulea,,Cerulean Warbler,Not In Park,Historical,,Non-native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92649,Dendroica coronata,,"Butter Butt, Eastern Myrtle Warbler, Myrtle Warbler, Yellow-rumped Warbler",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92679,Dendroica discolor,,"Northern Prairie Warbler, Prairie Warbler",Present,,Unknown,Unknown,,Approved
ACAD,Bird,Passeriformes,Parulidae,92665,Dendroica dominica,,Yellow-throated Warbler,Present,,Unknown,Non-native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92664,Dendroica fusca,,Blackburnian Warbler,Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92643,Dendroica magnolia,,Magnolia Warbler,Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92683,Dendroica palmarum,,"Palm Warbler, Yellow Palm Warbler",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92672,Dendroica pensylvanica,,Chestnut-sided Warbler,Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92634,Dendroica petechia,,"Eastern Yellow Warbler, Yellow Warbler",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92675,Dendroica pinus,,"Northern Pine Warbler, Pine Warbler",Not In Park,Historical,,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92674,Dendroica striata,,"Blackpoll Warbler, Black-poll Warbler",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92644,Dendroica tigrina,,Cape May Warbler,Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92655,Dendroica townsendi,,Townsend's Warbler,Present,,Rare,Non-native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92656,Dendroica virens,,"Black-throated Green Warbler, Northern Black-throated Green Warbler",Present,,Abundant,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92708,Geothlypis trichas,,"Common Yellowthroat, Maryland Yellow Throat, Maryland Yellowthroat, Northern Yellowthroat, Northern Yellow-throat, Yellowthroat, Yellow-throat",Present,,Abundant,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,91019,Helmitheros vermivorus,,Worm-eating Warbler,Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Parulidae,91012,Mniotilta varia,,"Black and White Creeper, Black and White Warbler, Black-and-white Warbler",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92701,Oporornis agilis,,Connecticut Warbler,Present,,Unknown,Non-native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92700,Oporornis formosus,,Kentucky Warbler,Present,,Unknown,Non-native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92702,Oporornis philadelphia,,Mourning Warbler,Present,,Uncommon,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92623,Parula americana,,"Northern Parula, Northern Parula Warbler, Parula Warbler",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,91014,Protonotaria citrea,,Prothonotary Warbler,Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92689,Seiurus aurocapillus,,"Common Oven-bird, Ovenbird",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92698,Seiurus motacilla,,"Louisiana Waterthrush, Louisiana Water-Thrush",Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92694,Seiurus noveboracensis,,"Northern Waterthrush, Northern Water-Thrush",Present,,Uncommon,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92746,Setophaga ruticilla,,"American Redstart, Redstart",Present,,Abundant,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,91025,Vermivora celata,,"Eastern Orange-crowned Warbler, Orange-crowned Warbler",Present,,Unknown,Non-native,,Approved
ACAD,Bird,Passeriformes,Parulidae,91021,Vermivora chrysoptera,,Golden-winged Warbler,Present,,Unknown,Non-native,,Approved
ACAD,Bird,Passeriformes,Parulidae,91024,Vermivora peregrina,,Tennessee Warbler,Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,91022,Vermivora pinus,,Blue-winged Warbler,Present,,Unknown,Non-native,,Approved
ACAD,Bird,Passeriformes,Parulidae,91031,Vermivora ruficapilla,,"Eastern Nashville Warbler, Nashville Warbler",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92744,Wilsonia canadensis,,Canada Warbler,Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92739,Wilsonia citrina,,Hooded Warbler,Present,,Unknown,Non-native,,Approved
ACAD,Bird,Passeriformes,Parulidae,92740,Wilsonia pusilla,,"Wilson's Pileolated Warbler, Wilson's Warbler",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,84680,Ammodramus caudacutus,,"Intermediate Sharp-tailed Sparrow, Saltmarsh Sharp-tailed Sparrow",Not In Park,False Report,,Unknown,,Approved
ACAD,Bird,Passeriformes,Passerellidae,84681,Ammodramus leconteii,,"Le Conte's Sparrow, LeConte's Sparrow",Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,265064,Ammodramus nelsoni,,Nelson's Sharp-tailed Sparrow,Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,83867,Ammodramus savannarum,,"Eastern Grasshopper Sparrow, Grasshopper Sparrow",Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,83844,Calamospiza melanocorys,,Lark Bunting,Not In Park,Historical,,Non-native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,84710,Chondestes grammacus,,"Eastern Lark Sparrow, Lark Sparrow",Not In Park,Historical,,Non-native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,84754,Junco hyemalis,,"Dark-eyed Junco, Northern Slate-colored Junco, Slate-colored Junco",Present,,Abundant,Native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,85638,Melospiza georgiana,,"Eastern Swamp Sparrow, Swamp Sparrow",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,85634,Melospiza lincolnii,,"Lincoln's Sparrow, Northern Lincoln's Sparrow",Present,,Rare,Native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,85643,Melospiza melodia,,"Eastern Song Sparrow, Song Sparrow",Present,,Abundant,Native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,83846,Passerculus sandwichensis,,"Eastern Savannah Sparrow, Savannah Sparrow",Present,,Abundant,Native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,85612,Passerella iliaca,,"Eastern Fox Sparrow, Fox Sparrow",Not In Park,Historical,,Native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,83842,Pipilo chlorurus,,Green-tailed Towhee,Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,83803,Pipilo erythrophthalmus,,"Eastern Towhee, Red-eyed Towhee, Rufous-sided Towhee",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,265870,Pipilo maculatus,,Spotted Towhee,Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,84704,Pooecetes gramineus,,"Eastern Vesper Sparrow, Vesper Sparrow",Present,,Unknown,Native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,84778,Spizella arborea,,"American Tree Sparrow, Eastern Tree Sparrow, Tree Sparrow",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,84785,Spizella pallida,,Clay-colored Sparrow,Not In Park,Historical,,Non-native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,84781,Spizella passerina,,"Chipping Sparrow, Eastern Chipping Sparrow",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,84790,Spizella pusilla,,"Eastern Field Sparrow, Field Sparrow",Present,,Rare,Native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,85610,Zonotrichia albicollis,,White-throated Sparrow,Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,85609,Zonotrichia atricapilla,,Golden-crowned Sparrow,Not In Park,False Report,,Non-native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,85602,Zonotrichia leucophrys,,"Eastern White-crowned Sparrow, White-crowned Sparrow",Not In Park,Historical,,Native,,Approved
ACAD,Bird,Passeriformes,Passerellidae,84802,Zonotrichia querula,,"Harris' Sparrow, Harris's Sparrow",Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Passeridae,86194,Passer domesticus,,"English Sparrow, European House Sparrow, House Sparrow",Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Polioptilidae,88038,Polioptila caerulea,,Blue-gray Gnatcatcher,Present,,Rare,Native,,Approved
ACAD,Bird,Passeriformes,Regulidae,88057,Regulus calendula,,"Eastern Ruby-crowned Kinglet, Ruby-crowned Kinglet",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Regulidae,88051,Regulus satrapa,,"Eastern Golden-crowned Kinglet, Golden-crowned Kinglet",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Sittidae,90945,Sitta canadensis,,Red-breasted Nuthatch,Present,,Abundant,Native,,Approved
ACAD,Bird,Passeriformes,Sittidae,90935,Sitta carolinensis,,"Eastern White-breasted Nuthatch, White-breasted Nuthatch",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Sturnidae,86204,Sturnus vulgaris,,"Common Starling, European Starling, Starling",Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Troglodytidae,88380,Cistothorus palustris,,"Long-billed Marsh Wren, Marsh Wren, Prairie Marsh Wren",Present,,Rare,Native,,Approved
ACAD,Bird,Passeriformes,Troglodytidae,88377,Cistothorus platensis,,"Sedge Wren, Short-billed Marsh Wren, Short-billed Sedge Wren",Present,,Rare,Native,,Approved
ACAD,Bird,Passeriformes,Troglodytidae,88329,Thryomanes bewickii,,"Bewick's Wren, Eastern Bewick's Wren",Not In Park,Historical,,Non-native,,Approved
ACAD,Bird,Passeriformes,Troglodytidae,88350,Thryothorus ludovicianus,,"Carolina Wren, Northern Carolina Wren",Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Troglodytidae,88306,Troglodytes aedon,,"Eastern House Wren, House Wren",Not In Park,Historical,,Native,,Approved
ACAD,Bird,Passeriformes,Troglodytidae,88312,Troglodytes troglodytes,,"Eastern Winter Wren, Winter Wren",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Turdidae,266978,Catharus bicknelli,,"Bicknell's Gray-cheeked Thrush, Bicknell's Thrush",Unconfirmed,,,Non-native,,Approved
ACAD,Bird,Passeriformes,Turdidae,87177,Catharus fuscescens,,"Eastern Veery, Veery, Wilson's Thrush",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Turdidae,87158,Catharus guttatus,,"Eastern Hermit Thrush, Hermit Thrush",Present,,Common,Native,,Approved
ACAD,Bird,Passeriformes,Turdidae,87174,Catharus minimus,,"Gray-cheeked Thrush, Northern Gray-cheeked Thrush",Present,,Rare,Native,,Approved
